tsne_1,tsne_2,class
-40.48645,17.888506,e
46.061203,7.7585635,p
58.607395,35.4832,p
64.6178,2.6915762,p
34.45132,33.748306,p
41.35007,44.30621,p
-40.531475,7.515994,e
-43.6733,17.930819,e
64.368866,14.432389,p
47.18041,32.503525,p
44.788074,8.735367,p
34.051014,-67.843155,p
38.65071,51.45356,p
55.922894,22.714512,p
26.063105,3.0506678,p
46.378902,8.258947,p
18.234446,79.77869,p
32.884853,39.525192,p
47.76919,24.646095,p
24.799404,1.3912534,p
52.9516,38.74548,p
-15.366576,-36.923515,e
50.402363,32.62518,p
30.974834,36.70168,p
46.11195,10.552374,p
60.67529,36.588505,p
34.208035,14.943689,p
-39.56595,18.221523,e
50.260303,26.83429,p
-18.492495,19.753492,e
79.360085,9.0379925,p
49.91789,26.16285,p
59.52128,1.7790298,p
24.772348,1.5504085,p
39.311916,51.996666,p
-59.051483,-14.919007,e
24.757982,1.5201707,p
46.509205,11.250304,p
76.32544,20.19852,p
18.866838,12.849449,p
47.80764,25.279842,p
54.859432,40.539646,p
-47.464516,-3.6784997,e
51.99341,9.33144,p
65.61264,16.59331,p
26.108383,-3.7443974,p
18.00825,12.7689,p
-33.053925,-24.68789,e
70.0019,1.0370977,p
-26.747787,-25.471981,e
-14.711487,-26.336725,e
73.96752,14.310785,p
76.295876,20.174152,p
36.423885,35.324936,p
30.454454,25.776754,p
60.997723,29.763945,p
-20.371655,-33.159756,e
71.92182,12.046456,p
37.520336,49.73536,p
75.28696,22.94181,p
76.28726,20.966806,p
-27.271929,9.377266,e
-45.000244,-5.727619,e
52.013332,40.21365,p
-10.123082,13.472162,e
-19.250923,17.432777,e
48.491978,23.534746,p
60.75114,4.361283,p
37.34581,34.247192,p
31.439606,39.59755,p
52.19376,9.18781,p
59.363342,5.285875,p
69.65429,0.050650347,p
75.600296,23.01505,p
33.569443,14.5683975,p
-26.815363,8.072052,e
31.136198,43.960957,p
-46.034286,-4.8689666,e
75.161,23.686605,p
69.53822,0.76257575,p
-26.372448,-26.13055,e
-23.98522,-9.528878,e
32.87284,39.529716,p
-15.112874,-35.874634,e
-17.62683,-24.36476,e
69.8918,0.07639255,p
24.731281,1.669723,p
76.96939,23.596584,p
27.20339,-60.80327,p
72.242226,13.809674,p
72.70307,10.762723,p
-19.430798,20.496973,e
11.574024,-38.52996,p
-42.45134,-8.83881,e
-21.609852,-65.195854,p
-50.85328,-6.563778,e
75.16509,23.666689,p
-23.113081,-9.311613,e
57.773556,36.513565,p
43.206635,38.777336,p
35.72022,35.342518,p
-23.449417,16.816597,e
31.026197,39.592495,p
52.650986,9.795691,p
41.88238,40.575462,p
58.8621,4.430162,p
58.534344,34.65051,p
34.540543,12.951231,p
31.276318,19.63162,p
-38.501198,7.712495,e
35.722534,35.374416,p
32.40834,47.300785,p
-29.055262,18.855898,e
54.195812,20.547342,p
79.97937,11.622405,p
-11.125382,-24.284864,e
72.88111,11.703393,p
-46.430454,-2.6947088,e
60.513298,4.8288283,p
69.22145,-2.432452,p
64.614975,2.6969774,p
24.820616,-3.4797838,p
-59.66129,-24.7985,e
56.9118,21.81053,p
70.95503,-2.3379827,p
81.65492,20.482862,p
-11.928326,-35.727085,e
75.80153,19.970806,p
50.07374,7.260377,p
-27.472502,-6.5005054,e
-26.556286,-8.829203,e
13.282511,61.619114,p
61.152927,28.392036,p
31.059195,24.249973,p
51.599987,7.6132183,p
80.42522,18.47131,p
75.72586,23.949253,p
32.21527,38.965878,p
-18.29418,-30.928122,e
81.75347,21.358902,p
51.701633,25.772635,p
64.55353,-0.35850015,p
-17.618353,-20.090763,e
-17.570122,-21.829535,e
-29.948523,-26.920557,e
80.44467,18.435425,p
78.18929,10.410971,p
-37.893063,16.13756,e
50.423546,6.810052,p
-43.349506,16.886538,e
31.216793,37.422596,p
57.979355,34.720085,p
30.346903,36.77239,p
-10.436975,-57.205395,e
39.739872,50.267727,p
31.017927,40.262997,p
55.474545,41.459827,p
44.856956,7.58762,p
19.455261,75.19763,p
39.73728,50.273773,p
32.87699,39.53063,p
58.85452,4.4297075,p
32.403843,45.211464,p
57.000652,21.130676,p
-12.950813,-32.88216,e
65.38242,1.1570991,p
71.12413,-0.2829287,p
-24.809479,20.556965,e
79.39397,9.902994,p
70.95684,-2.3340154,p
60.812653,30.710894,p
-12.929624,-31.735434,e
35.718998,35.346,p
56.295643,20.94846,p
-21.475824,-23.30692,e
-26.815563,8.075291,e
39.920914,50.86879,p
47.992916,30.905571,p
34.513523,12.930353,p
35.60082,34.704872,p
70.75087,-1.6691874,p
59.801853,38.239902,p
21.5987,76.81498,p
-21.677662,19.58574,e
8.755176,-46.346043,p
-44.78489,-20.66221,e
30.44995,-4.827353,p
17.52516,17.024376,p
8.512606,-49.375965,p
36.631046,33.517815,p
60.758873,4.364863,p
12.170128,54.790314,p
78.4185,10.160722,p
65.89869,1.7390443,p
36.62808,33.91502,p
31.378574,14.485091,p
70.4666,-2.6556005,p
37.32602,34.25603,p
49.837364,33.00031,p
65.895775,1.777454,p
41.907024,44.229313,p
34.546467,12.945613,p
67.514206,16.149025,p
30.326534,36.75881,p
15.282209,52.6572,p
36.335506,50.97735,p
44.56376,11.514967,p
31.74345,40.341423,p
57.059727,36.233067,p
65.68752,17.30219,p
81.65371,20.485344,p
31.344973,18.617893,p
-17.29929,-19.414082,e
32.437576,47.274746,p
77.69061,9.859004,p
32.171284,44.87376,p
65.71138,17.321318,p
54.039017,20.810852,p
31.377743,14.477936,p
48.6488,25.06206,p
12.971887,60.5912,p
53.489426,38.681114,p
72.17427,14.575149,p
38.647793,51.45553,p
44.54505,11.493315,p
80.42997,18.474573,p
59.589096,2.4799385,p
30.339386,18.46649,p
78.66582,11.87295,p
52.096146,7.0522804,p
33.92456,18.397888,p
44.042416,46.70692,p
33.804344,24.26858,p
17.31956,56.970543,p
30.795359,18.103174,p
19.014711,76.62246,p
39.080406,7.7493806,p
44.047977,46.705624,p
33.418655,25.822142,p
40.38185,45.72492,p
53.52651,19.837101,p
-40.996586,9.207918,e
47.825073,31.94576,p
54.037125,41.517426,p
38.811794,10.911724,p
31.842289,46.713127,p
35.341263,31.852188,p
49.816208,31.257805,p
57.708267,2.8720496,p
56.20993,21.294397,p
18.363089,15.1377125,p
43.246513,39.347897,p
43.207893,38.782642,p
78.6544,12.627344,p
59.796673,27.230507,p
59.231834,27.671783,p
55.493298,41.45826,p
82.34678,17.754896,p
65.610504,16.596561,p
40.335163,7.537038,p
33.791004,32.95041,p
58.40996,2.916486,p
60.695683,37.254208,p
82.377594,18.506235,p
8.203325,-18.94067,e
42.286938,47.142437,p
30.557821,47.379715,p
47.802364,25.248081,p
31.355476,12.759257,p
78.19351,10.407797,p
49.091984,23.332468,p
-37.438072,-51.27512,e
33.006298,19.982468,p
58.836746,5.1280427,p
44.848076,7.58257,p
65.78389,14.433724,p
60.768867,4.3252215,p
54.505775,42.28502,p
31.367245,12.766073,p
-38.680984,-50.7089,e
58.566868,34.65586,p
58.85549,35.36479,p
82.82145,19.934221,p
30.681355,20.11299,p
30.521204,46.333153,p
31.486166,18.410122,p
56.91029,21.815496,p
68.39169,21.573278,p
38.701145,52.195942,p
53.350014,20.457743,p
40.01562,39.246372,p
61.651897,27.940426,p
40.833103,11.106751,p
-20.532848,-33.192028,e
40.344948,7.535478,p
36.426258,35.3225,p
70.037865,24.950703,p
46.186108,11.725141,p
76.95405,23.598326,p
50.96925,9.556304,p
65.901054,1.7323211,p
58.96433,30.306501,p
33.18729,18.744102,p
71.16117,11.840214,p
38.786,10.884551,p
68.92135,-1.9406772,p
65.44818,13.656663,p
38.69254,52.169353,p
47.018917,30.684195,p
44.48519,8.001182,p
66.91261,15.725673,p
30.344254,18.463219,p
70.45592,-2.6416714,p
31.277956,19.628456,p
-12.647342,6.535242,e
34.28875,18.799944,p
67.526505,16.105978,p
26.028788,-36.824806,p
80.69619,17.995079,p
6.3506603,-22.200882,p
74.32493,13.775765,p
81.743256,21.37136,p
78.09826,9.330346,p
37.327538,34.25195,p
49.116592,23.328903,p
35.71974,35.376667,p
30.093594,24.121788,p
43.268127,47.723755,p
61.173996,27.387875,p
-58.334606,-23.114485,e
37.06285,50.98708,p
47.018738,30.682219,p
41.923008,40.563,p
64.05869,1.7343813,p
31.408295,14.4535265,p
50.426727,30.80303,p
54.537216,19.067158,p
17.447784,77.65573,p
46.06315,7.7591887,p
41.91826,39.81241,p
40.56335,39.04651,p
68.81155,25.051119,p
46.50339,11.246831,p
39.30909,51.98089,p
75.72978,23.947023,p
-46.429344,-54.087917,e
55.254456,22.729618,p
29.275938,38.33844,p
40.59693,37.283634,p
55.02921,19.881245,p
39.741035,38.543262,p
71.485,0.3497042,p
9.267507,-14.844847,p
16.697044,77.29232,p
73.557816,13.4368105,p
57.864803,2.280516,p
55.447784,21.954075,p
72.54671,13.812411,p
41.359264,37.269886,p
47.03976,30.67065,p
72.19324,14.599819,p
73.29132,11.029432,p
14.371323,60.097454,p
-45.824684,-20.886395,e
6.295976,-46.521984,p
50.89208,26.761559,p
61.623585,27.954082,p
-33.219547,-13.77212,e
-54.216587,-57.503136,e
36.211544,50.40148,p
68.37673,21.597843,p
33.86451,13.321814,p
40.432926,45.163567,p
67.98723,21.981733,p
64.23487,-1.3144553,p
42.655724,47.79754,p
64.63414,2.722957,p
50.73363,31.36813,p
60.785336,30.72937,p
82.602554,20.200851,p
34.633503,14.597461,p
50.397137,6.8022594,p
50.747627,31.356966,p
76.571144,22.71181,p
-10.123247,13.472465,e
40.007233,39.251568,p
33.75159,33.538647,p
52.01513,40.221252,p
53.48747,38.67614,p
69.57009,0.78517205,p
38.70592,8.25209,p
64.24556,-1.3225605,p
81.21252,21.037868,p
82.38265,17.776367,p
81.12844,18.82665,p
59.55497,28.226774,p
30.106903,25.330511,p
33.383034,25.850397,p
-41.880573,15.553901,e
20.264666,80.00785,p
59.794,27.227076,p
49.712067,30.949886,p
44.95537,11.8656,p
44.68554,10.678717,p
36.754707,49.290497,p
-30.9461,10.912955,e
81.82354,17.556326,p
-54.614666,-58.837757,e
29.386938,37.658512,p
44.550457,11.496577,p
52.061493,39.642345,p
59.28528,2.4569168,p
-43.41968,-12.707427,e
58.568577,34.660877,p
74.29928,20.858944,p
36.75185,49.283737,p
33.750515,20.315044,p
6.343137,-46.656403,p
46.10755,10.551497,p
34.816628,13.410433,p
41.634758,39.93403,p
33.459827,23.902334,p
71.92449,12.046942,p
69.238846,-2.4249544,p
81.74478,21.368387,p
70.49859,24.479725,p
31.151752,-0.09826081,p
67.34957,16.705029,p
16.970827,59.781414,p
44.03812,46.708797,p
44.87137,10.717553,p
34.606808,14.618906,p
-31.11802,8.244022,e
68.29057,24.69581,p
31.851694,47.59898,p
31.975937,14.050574,p
71.17393,0.77563965,p
72.69988,10.763253,p
73.80086,13.236848,p
-42.124996,-9.833975,e
40.579777,37.307034,p
65.71318,17.316986,p
59.90381,36.76564,p
47.761703,24.619144,p
31.155622,25.530153,p
40.768448,7.901226,p
81.81646,17.553764,p
-53.18099,-56.667286,e
65.23415,1.2872674,p
24.770374,-24.034845,p
42.55962,47.043068,p
40.87084,37.8453,p
70.00556,1.0307896,p
55.923687,22.727612,p
77.727684,9.870784,p
36.213608,50.408176,p
33.389484,25.845652,p
12.993147,60.635796,p
52.357544,10.259775,p
55.33522,19.784485,p
57.051304,36.190723,p
32.80301,24.325605,p
80.70104,17.961922,p
34.63869,14.592791,p
75.025536,21.276487,p
59.208317,37.50856,p
71.12597,-0.28590956,p
69.3144,-1.3826264,p
-11.305921,-26.620535,e
80.382256,12.475046,p
40.357105,38.617508,p
79.35784,9.051256,p
51.623287,6.679037,p
67.36076,16.670952,p
31.197588,24.040806,p
51.709015,25.76772,p
74.59632,20.385118,p
36.354076,51.018383,p
61.35679,30.372025,p
-10.911306,-57.415203,e
39.083874,7.760374,p
59.210205,37.504257,p
2.2112908,-21.986336,p
40.68755,10.318311,p
10.427529,59.22542,p
-44.230934,-55.51285,e
15.996203,-46.819294,p
24.7971,3.0291426,p
43.199863,38.74243,p
81.75492,21.35534,p
50.394173,6.804142,p
34.174213,20.006224,p
64.631065,2.7291822,p
64.24251,-1.3215597,p
56.936546,21.805183,p
82.958984,20.981524,p
61.322544,30.396175,p
64.13686,2.4986145,p
74.82095,21.454,p
44.614307,8.811631,p
78.65384,11.872546,p
36.229404,50.4385,p
37.74238,49.52584,p
80.713615,11.989322,p
79.362404,9.048736,p
63.11776,-0.8490536,p
70.05791,24.959572,p
-53.031517,-60.54022,e
59.219913,27.654867,p
52.665154,9.765109,p
25.644096,-26.12285,p
57.86551,2.275606,p
32.1676,13.061068,p
59.79556,38.25682,p
67.5135,16.141027,p
42.484184,40.426598,p
38.8061,10.915673,p
38.34633,51.613808,p
35.993607,34.654316,p
71.48676,0.34406576,p
29.278809,38.296253,p
-10.12164,13.474967,e
-53.17188,-56.66462,e
79.15112,12.8229685,p
35.259453,32.6632,p
51.62775,6.675219,p
59.151577,38.303856,p
39.896984,50.881306,p
70.946846,-2.308709,p
44.030846,46.709217,p
61.317253,30.402018,p
47.465534,30.258905,p
51.64267,25.14449,p
34.810627,13.41522,p
30.556625,47.376835,p
32.937317,44.83589,p
18.6395,80.31246,p
-23.53252,-64.92782,p
57.881496,36.264297,p
64.062904,1.7309157,p
55.926254,22.709238,p
31.869114,47.580605,p
59.3235,29.675062,p
50.69229,10.2901125,p
-40.53117,7.5230947,e
-10.14332,13.479781,e
50.408543,32.644653,p
33.74268,20.309668,p
34.1393,20.005644,p
32.88093,39.52492,p
30.802988,46.522022,p
72.1723,14.578272,p
68.5621,22.492079,p
37.22389,49.013443,p
60.88041,28.091137,p
43.26295,47.723877,p
59.904125,27.999771,p
55.329826,19.786144,p
-26.7074,-6.2391553,e
46.874123,31.952824,p
30.514002,23.75904,p
68.87213,24.199778,p
64.960594,14.974342,p
76.77236,22.493954,p
30.780514,18.089344,p
32.974453,38.8339,p
54.502953,42.30592,p
38.792206,10.881721,p
47.17871,32.49651,p
43.21704,46.280884,p
76.56947,22.715113,p
26.53033,-2.2361162,p
73.30194,11.008486,p
48.13095,30.654236,p
51.70704,25.767473,p
58.53238,34.644768,p
55.4898,41.45884,p
30.0973,24.126732,p
68.29139,22.63089,p
64.36302,14.43176,p
34.164894,20.000711,p
30.517832,46.330547,p
80.71884,11.99189,p
33.48583,23.929377,p
76.02645,20.953787,p
58.831066,5.1244087,p
64.15693,2.5271378,p
39.314766,52.000534,p
44.472298,7.9851856,p
58.967743,30.300415,p
62.917812,-0.30634367,p
53.865753,42.253265,p
58.95291,30.27718,p
54.57006,19.067913,p
72.74729,14.757838,p
36.356915,51.026234,p
69.98255,1.0116537,p
66.30832,17.39128,p
8.680845,-49.00002,p
-53.82197,-61.518177,e
80.708374,12.022854,p
71.18559,0.74344707,p
30.342253,18.449478,p
29.386677,37.692093,p
45.795948,8.811368,p
44.843765,7.5838356,p
45.98565,8.940362,p
58.85544,35.361446,p
76.30101,20.179695,p
55.193665,19.05067,p
39.394695,8.609445,p
31.097702,13.974248,p
30.481804,25.762016,p
70.054306,24.958103,p
38.69372,8.23133,p
51.595146,7.6147118,p
24.756443,3.0069494,p
20.726198,77.8188,p
-58.55754,-25.779896,e
59.630203,29.839087,p
59.798935,38.25682,p
30.104816,24.139977,p
-27.257286,18.946959,e
73.963,14.314996,p
45.923904,10.64305,p
29.995584,38.550735,p
80.206116,11.442418,p
71.50362,0.31434646,p
32.546234,44.238186,p
12.364685,55.711304,p
60.699738,37.254723,p
70.05381,21.706484,p
56.211716,21.290195,p
50.812054,25.221493,p
33.71788,20.31864,p
-10.121602,13.475114,e
71.50563,0.3085519,p
63.121216,-0.84762126,p
79.19343,12.840387,p
68.28879,24.667273,p
-28.300663,-24.661488,e
53.82416,39.369316,p
30.508799,44.333557,p
31.975185,14.044701,p
40.384457,45.73117,p
69.53635,0.7690317,p
69.62345,22.349628,p
69.91604,22.415857,p
36.428783,35.30288,p
16.510454,58.828392,p
-41.56018,-59.608597,e
-10.122016,13.466741,e
74.59098,20.351496,p
31.74809,40.340916,p
48.58923,25.361025,p
53.865334,42.28328,p
50.61272,7.784359,p
83.27656,20.410833,p
57.050507,36.198406,p
49.605736,32.2447,p
31.034758,25.285097,p
-36.74521,-52.814854,e
53.714016,41.57383,p
66.76036,15.962442,p
31.03236,25.278849,p
70.05499,21.71381,p
57.059143,36.224968,p
30.093523,25.34379,p
35.26288,32.66213,p
72.68587,10.773647,p
68.81591,25.05155,p
35.572205,32.52656,p
77.27757,23.065392,p
82.600075,20.204441,p
49.52519,23.996761,p
32.560867,44.223015,p
31.75984,40.331738,p
68.895096,-1.9572895,p
31.157642,43.98571,p
60.69746,36.5903,p
59.128162,4.408592,p
47.80103,25.242773,p
79.394005,9.900716,p
32.16949,46.614998,p
-31.79249,-8.784425,e
40.80101,7.875026,p
37.07415,50.679577,p
15.885567,56.575245,p
37.520313,49.741104,p
30.916464,37.535946,p
25.210697,-1.904465,p
35.336445,31.85366,p
18.630844,74.909065,p
40.419163,11.429895,p
31.137964,43.96064,p
58.86871,5.1447473,p
-25.771954,-64.01128,p
20.98886,76.37492,p
58.946552,1.655807,p
40.305496,7.5485826,p
71.4552,11.243262,p
61.151546,28.39378,p
55.093987,22.005146,p
47.89213,32.236507,p
53.824,39.372814,p
-10.143412,13.479789,e
58.87426,5.149303,p
-56.4061,-26.075937,e
35.30115,31.858181,p
53.352974,20.424728,p
11.548974,-38.602577,p
57.881374,2.278485,p
74.32438,13.783191,p
50.25431,26.820044,p
59.288128,2.4507375,p
70.45771,-2.6442232,p
78.62191,12.61426,p
36.338615,50.984837,p
35.994164,34.65167,p
40.314976,7.5495114,p
-28.170162,-24.412455,e
33.785454,32.925144,p
-15.279516,-31.676231,e
82.381584,17.776121,p
40.396503,8.524701,p
54.032738,41.51705,p
44.689075,10.680342,p
31.849373,12.406553,p
46.384464,8.243946,p
31.347527,18.614986,p
61.176987,27.390308,p
65.68339,17.30742,p
52.825974,40.234398,p
33.753963,33.57585,p
65.444115,13.658555,p
50.733494,9.530405,p
64.35907,14.426125,p
18.356098,15.175223,p
52.657948,9.762182,p
32.561028,44.224216,p
73.95542,14.351743,p
39.076454,7.7483897,p
33.863213,13.326035,p
65.77948,14.434197,p
58.943016,30.282858,p
58.952892,1.6439316,p
46.05942,7.7615004,p
57.0998,35.648983,p
40.87145,11.08535,p
59.789722,27.224314,p
65.734604,2.2261772,p
64.35625,14.426665,p
65.42604,13.681133,p
33.49511,23.929525,p
30.339294,18.453241,p
50.41528,7.941504,p
62.92842,-0.292637,p
39.082542,50.571922,p
32.43734,47.277206,p
61.201862,27.384487,p
31.397379,19.853792,p
31.84302,46.715813,p
53.52303,38.678783,p
43.258358,47.739883,p
71.71227,12.316688,p
-37.4384,-51.276318,e
30.975372,36.705162,p
16.606117,14.384026,p
47.15731,32.463936,p
66.142845,14.4613085,p
33.95287,18.417482,p
-18.115349,-24.37081,e
69.59534,21.442076,p
74.31254,13.819266,p
32.54491,44.238552,p
74.31386,13.810856,p
-29.686117,-23.209341,e
70.91516,-0.15949127,p
39.15944,8.7997675,p
53.576164,39.486748,p
52.016106,40.26248,p
30.53599,47.350346,p
50.73168,31.369823,p
79.946205,9.361024,p
75.77557,19.945335,p
40.8752,37.844646,p
43.25314,39.378544,p
-19.854942,19.826296,e
16.940634,56.100266,p
21.184315,-42.83174,p
9.800407,53.793377,p
68.824455,25.038109,p
53.53338,19.839394,p
71.45193,11.242397,p
-46.38753,-54.095776,e
43.214977,46.281734,p
37.220337,49.005474,p
57.68305,2.859609,p
44.94015,11.840567,p
33.944633,18.413658,p
-48.57091,-54.293823,e
60.68414,37.25826,p
6.3919444,-22.168709,p
64.209785,15.091755,p
33.823677,13.053229,p
24.930922,-35.546703,p
50.452362,30.782808,p
58.25846,3.2018504,p
13.726197,58.753654,p
70.08581,21.74133,p
54.510456,42.28336,p
30.12408,46.944534,p
-46.046543,-59.092827,e
33.793373,32.949326,p
6.468667,-22.670862,p
41.350323,44.31222,p
13.267798,61.57139,p
47.04066,30.672384,p
46.493767,11.277054,p
-44.60823,-55.97058,e
72.246864,13.806834,p
59.325806,29.672705,p
8.6260395,-19.53521,e
29.162777,-1.0812572,p
67.98465,21.973724,p
32.74722,24.121082,p
67.9673,22.009336,p
33.0919,19.790985,p
-21.321278,-64.70434,p
16.18245,57.48,p
-28.106298,-28.402418,e
-23.502628,-65.12293,p
-38.339363,-52.947933,e
12.195002,59.37603,p
-41.84315,-60.10015,e
33.68576,14.34822,p
18.681524,74.902794,p
39.915936,50.873978,p
80.69185,17.991499,p
30.264616,19.701563,p
35.569183,32.527775,p
39.206127,11.29339,p
52.06537,39.675365,p
68.29586,22.62778,p
58.41213,2.911768,p
43.248062,45.96263,p
-43.540146,-60.2789,e
-47.32513,-55.686306,e
-53.034447,-60.54148,e
60.51269,4.7945075,p
-21.780212,15.902941,e
41.090237,46.07224,p
50.40018,32.62888,p
11.655316,58.63308,p
50.858067,24.94875,p
40.862396,11.087407,p
30.949106,36.69728,p
13.876182,-31.074518,p
81.3525,20.379324,p
-44.219475,-55.518536,e
-57.115776,-16.142122,e
50.421516,6.813219,p
47.990936,30.902592,p
42.652298,47.819412,p
-32.378044,-25.648188,e
39.423706,10.360525,p
65.38536,1.1538209,p
59.95546,36.433052,p
33.740772,25.48712,p
69.22213,-2.43353,p
-23.553251,-65.129295,p
48.587982,25.364918,p
9.481603,-37.351265,p
56.969296,21.131569,p
42.512486,40.427032,p
42.47735,38.972775,p
-39.948845,-50.894333,e
13.898325,50.98801,p
31.155985,43.98333,p
69.51971,-1.5862446,p
30.948267,36.692806,p
19.4585,75.197586,p
24.815172,-3.6288743,p
42.51765,38.66785,p
72.68942,10.773931,p
37.075794,50.68435,p
-12.647519,6.5338798,e
-11.516158,10.104871,e
34.518436,12.92529,p
82.120895,18.507751,p
29.38778,37.664112,p
30.42802,-66.120224,p
24.302153,-66.219055,p
70.46857,-2.6572034,p
33.82981,24.286154,p
83.29878,20.426262,p
30.102049,25.325916,p
53.529713,19.860073,p
33.56513,14.573082,p
-43.716705,-58.619293,e
82.37804,18.50713,p
47.822987,31.942354,p
10.443902,59.234104,p
72.19831,14.596333,p
36.231277,50.433483,p
33.1487,18.547176,p
16.971693,59.83854,p
50.89952,26.749304,p
55.506214,40.842396,p
28.952223,-4.6317725,p
64.55482,-0.3573026,p
-22.08154,19.039371,e
55.14737,19.052567,p
30.12808,38.244404,p
-54.63044,-58.84597,e
80.70149,12.020107,p
53.354557,20.458557,p
59.39312,5.306622,p
8.84164,-18.489763,e
-48.54622,-54.316612,e
59.90107,27.997545,p
52.65557,9.798821,p
15.851364,56.546696,p
51.186657,10.572948,p
75.602,23.012535,p
30.265915,19.701206,p
26.024446,-36.82741,p
-53.037983,-60.565746,e
67.527954,16.09868,p
64.835495,15.33809,p
70.47316,-1.7771238,p
70.08862,21.735157,p
36.722557,49.29059,p
-38.34211,-52.959877,e
6.496309,-22.656183,p
40.591984,37.287743,p
30.096684,46.91005,p
32.169197,13.05784,p
21.60637,76.76321,p
-53.815784,-61.50312,e
14.370545,60.10148,p
68.86942,24.197798,p
60.286068,3.7992382,p
39.07966,50.5759,p
33.768265,25.468922,p
41.942146,44.2435,p
16.697098,77.29029,p
56.298428,20.944143,p
54.5063,42.303455,p
65.896835,1.7703208,p
46.870213,31.958958,p
10.473636,55.72472,p
-53.870117,-60.35751,e
-38.35864,-52.96139,e
-44.70651,-55.832237,e
-25.638361,-64.01699,p
50.805,25.218987,p
69.88977,0.0803438,p
64.23,15.102457,p
50.256405,26.838259,p
76.28358,20.965662,p
30.665655,20.113897,p
78.062096,9.327631,p
69.98353,1.007105,p
64.16024,2.5209534,p
57.089485,35.62116,p
46.190563,11.695307,p
82.119545,18.506613,p
59.801346,27.23415,p
66.10421,13.760289,p
34.545853,33.423206,p
42.477875,38.976612,p
-10.122085,13.466713,e
59.51225,1.8105434,p
6.0913067,-46.406578,p
57.950882,34.703217,p
41.196,45.82966,p
39.9024,50.878292,p
60.762276,4.3218966,p
29.279367,38.333614,p
32.17273,44.87288,p
-54.617287,-58.834953,e
49.35125,32.48593,p
31.867018,47.578434,p
-43.672832,-58.50435,e
68.54547,24.052805,p
51.628334,6.663837,p
19.56517,-42.035877,p
41.884617,40.56863,p
6.500674,-22.63614,p
-21.279604,-64.72746,p
33.70974,20.314217,p
31.078823,14.001437,p
-10.145551,13.482796,e
41.920776,40.571194,p
67.350174,16.698914,p
30.120277,46.941505,p
79.16025,12.823581,p
-44.200424,-60.10361,e
55.256653,22.699608,p
69.5784,21.41527,p
64.263695,1.7154007,p
69.87387,24.099009,p
-53.886944,-60.377865,e
44.936203,11.837752,p
63.595047,0.03261414,p
37.26203,48.996788,p
31.21693,37.425705,p
15.004091,54.216022,p
31.046621,-1.3636546,p
51.149956,10.55071,p
-10.121813,13.469365,e
55.18671,19.051504,p
37.34842,34.244114,p
33.747055,33.537964,p
33.826065,13.045689,p
12.037195,61.902397,p
61.205303,27.385784,p
52.711052,40.49674,p
67.97073,22.016861,p
46.06469,7.757426,p
30.098969,24.13548,p
31.078926,13.994719,p
50.256027,26.817356,p
60.67798,29.89372,p
39.70574,50.281338,p
76.33036,20.202942,p
78.42214,10.157051,p
54.04238,20.80987,p
18.48028,-27.24216,p
40.67947,10.320621,p
65.91176,16.547,p
18.385935,76.168205,p
32.961258,44.81283,p
78.938614,11.890463,p
37.062874,50.98247,p
75.16326,23.683905,p
34.715218,31.973671,p
63.115868,-0.8499861,p
18.480198,-63.805443,p
-53.45425,-57.78151,e
-53.050606,-60.566624,e
50.893303,26.758165,p
66.91373,15.7172785,p
31.09621,13.967749,p
65.43033,13.680291,p
19.814827,79.38902,p
79.975784,11.621298,p
12.972301,60.586163,p
74.81522,21.451939,p
72.87856,11.701674,p
10.801604,56.413944,p
20.13156,77.33776,p
17.63423,58.423073,p
33.917034,18.394316,p
50.609665,7.7870035,p
80.438705,18.429924,p
32.38728,12.82561,p
-11.651339,10.174756,e
-44.107685,-55.72216,e
51.70417,25.772518,p
31.870272,12.417034,p
8.517669,-49.27413,p
39.39125,8.609169,p
30.810469,44.911617,p
80.93049,18.99737,p
78.611305,12.612916,p
-48.292297,-22.39135,e
34.296593,18.803593,p
33.796734,24.263945,p
64.8357,15.336938,p
46.856693,31.92762,p
50.741154,9.531521,p
6.348673,-22.195744,p
34.23587,14.914777,p
-10.609075,-56.764294,e
39.045334,50.24279,p
30.7994,46.515285,p
58.956387,1.6381893,p
45.79918,8.810301,p
47.439438,30.281267,p
52.954823,38.75016,p
40.38535,45.759857,p
42.17305,44.94366,p
33.74582,25.481833,p
-25.703566,-64.18339,p
-37.40764,-51.261383,e
60.091442,3.97288,p
49.090416,23.33049,p
-54.242584,-57.530895,e
40.445034,45.202267,p
9.379091,56.730595,p
26.005135,-36.82763,p
6.3153195,-49.16342,p
34.068733,-67.846954,p
11.69078,-14.947089,p
12.058871,61.942566,p
-10.666045,-56.737522,e
44.86129,7.5853453,p
66.29141,17.367855,p
73.56083,13.43379,p
-36.718945,-52.818027,e
18.384962,76.16456,p
13.061843,52.20963,p
31.95603,-62.321106,p
-10.873708,-57.429184,e
12.369099,55.71565,p
13.789271,52.209393,p
19.793196,79.38492,p
17.225689,79.1278,p
-10.60829,-56.736034,e
39.735638,38.548744,p
16.18139,57.477547,p
13.055943,54.253677,p
11.606343,-14.974792,p
10.475661,55.7256,p
11.695689,-14.94403,p
17.218912,79.12955,p
16.51249,58.827694,p
2.2083673,-21.986683,p
19.52251,-29.721636,p
8.762082,-46.414257,p
-43.561375,-60.376648,e
-52.69089,-59.26306,e
10.64528,51.96029,p
-21.508913,-65.06292,p
